B&B,,cost,iteration
,,299,55356
,,298,55357
,,297,55358
,,298,55359
,,297,55360
,,298,55361
,,299,55362
,,298,55363
,,297,55364
,,296,55365
,,295,55366
,,294,55367
,,293,55368
,,292,55369
,,293,55370
,,294,55371
,,295,55372
,,296,55373
,,297,55374
,,298,55375
,,299,55376
,,298,55377
,,297,55378
,,296,55379
,,297,55380
,,298,55381
,,299,55382
,,298,55383
,,297,55384
,,296,55385
,,295,55386
,,296,55387
,,297,55388
,,298,55389
,,299,55390
,,298,55391
,,299,55392
,,300,55393
,,299,55394
,,298,55395
,,297,55396
,,296,55397
,,297,55398
,,298,55399
,,299,55400
,,298,55401
,,299,55402
,,300,55403
,,301,55404
,,300,55405
,,299,55406
,,298,55407
,,297,55408
,,296,55409
,,295,55410
,,296,55411
,,297,55412
,,298,55413
,,299,55414
,,300,55415
,,299,55416
,,298,55417
,,299,55418
,,300,55419
,,299,55420
,,298,55421
,,297,55422
,,296,55423
,,297,55424
,,298,55425
,,297,55426
,,296,55427
,,295,55428
,,294,55429
,,295,55430
,,296,55431
,,297,55432
,,296,55433
,,297,55434
,,296,55435
,,295,55436
,,294,55437
,,293,55438
,,292,55439
,,291,55440
,,290,55441
,,291,55442
,,292,55443
,,293,55444
,,294,55445
,,295,55446
,,296,55447
,,297,55448
,,298,55449
,,299,55450
,,298,55451
,,297,55452
,,296,55453
,,297,55454
,,296,55455
,,295,55456
,,294,55457
,,295,55458
,,296,55459
,,297,55460
,,298,55461
,,299,55462
,,300,55463
,,301,55464
,,302,55465
,,302,55466
,,301,55467
,,300,55468
,,299,55469
,,298,55470
,,297,55471
,,296,55472
,,295,55473
,,294,55474
,,293,55475
,,292,55476
,,293,55477
,,294,55478
,,295,55479
,,294,55480
,,295,55481
,,296,55482
,,297,55483
,,296,55484
,,297,55485
,,296,55486
,,295,55487
,,294,55488
,,293,55489
,,292,55490
,,291,55491
,,292,55492
,,293,55493
,,292,55494
,,293,55495
,,292,55496
,,291,55497
,,292,55498
,,293,55499
,,292,55500
,,293,55501
,,292,55502
,,291,55503
,,290,55504
,,289,55505
,,288,55506
,,289,55507
,,290,55508
,,291,55509
,,292,55510
,,293,55511
,,294,55512
,,295,55513
,,296,55514
,,297,55515
,,298,55516
,,298,55517
,,297,55518
,,296,55519
,,295,55520
,,294,55521
,,293,55522
,,292,55523
,,291,55524
,,290,55525
,,289,55526
,,288,55527
,,287,55528
,,288,55529
,,289,55530
,,290,55531
,,289,55532
,,288,55533
,,289,55534
,,288,55535
,,287,55536
,,288,55537
,,289,55538
,,288,55539
,,287,55540
,,286,55541
,,287,55542
,,286,55543
,,285,55544
,,284,55545
,,283,55546
,,284,55547
,,285,55548
,,286,55549
,,287,55550
,,286,55551
,,285,55552
,,284,55553
,,285,55554
,,284,55555
,,283,55556
,,284,55557
,,285,55558
,,286,55559
,,287,55560
,,288,55561
,,289,55562
,,290,55563
,,291,55564
,,292,55565
,,293,55566
,,294,55567
,,294,55568
,,293,55569
,,292,55570
,,291,55571
,,290,55572
,,289,55573
,,288,55574
,,287,55575
,,286,55576
,,285,55577
,,284,55578
,,283,55579
,,282,55580
,,283,55581
,,282,55582
,,281,55583
,,280,55584
,,281,55585
,,282,55586
,,283,55587
,,284,55588
,,285,55589
,,286,55590
,,285,55591
,,284,55592
,,285,55593
,,286,55594
,,287,55595
,,286,55596
,,287,55597
,,286,55598
,,285,55599
,,284,55600
,,283,55601
,,282,55602
,,283,55603
,,282,55604
,,281,55605
,,282,55606
,,281,55607
,,282,55608
,,283,55609
,,282,55610
,,281,55611
,,280,55612
,,279,55613
,,278,55614
,,279,55615
,,280,55616
,,281,55617
,,282,55618
,,281,55619
,,280,55620
,,281,55621
,,282,55622
,,283,55623
,,284,55624
,,285,55625
,,286,55626
,,287,55627
,,286,55628
,,285,55629
,,284,55630
,,283,55631
,,282,55632
,,283,55633
,,284,55634
,,285,55635
,,286,55636
,,287,55637
,,286,55638
,,285,55639
,,284,55640
,,283,55641
,,284,55642
,,283,55643
,,282,55644
,,281,55645
,,280,55646
,,279,55647
,,280,55648
,,281,55649
,,282,55650
,,283,55651
,,284,55652
,,285,55653
,,284,55654
,,283,55655
,,282,55656
,,283,55657
,,284,55658
,,285,55659
,,284,55660
,,283,55661
,,282,55662
,,281,55663
,,280,55664
,,281,55665
,,282,55666
,,283,55667
,,284,55668
,,285,55669
,,286,55670
,,287,55671
,,288,55672
,,289,55673
,,288,55674
,,287,55675
,,286,55676
,,285,55677
,,284,55678
,,285,55679
,,284,55680
,,283,55681
,,282,55682
,,281,55683
,,280,55684
,,279,55685
,,280,55686
,,281,55687
,,282,55688
,,283,55689
,,284,55690
,,285,55691
,,286,55692
,,287,55693
,,286,55694
,,285,55695
,,284,55696
,,285,55697
,,284,55698
,,283,55699
,,282,55700
,,283,55701
,,282,55702
,,281,55703
,,280,55704
,,281,55705
,,282,55706
,,283,55707
,,284,55708
,,285,55709
,,286,55710
,,287,55711
,,288,55712
,,289,55713
,,288,55714
,,287,55715
,,286,55716
,,287,55717
,,286,55718
,,285,55719
,,284,55720
,,285,55721
,,286,55722
,,285,55723
,,284,55724
,,283,55725
,,284,55726
,,285,55727
,,284,55728
,,283,55729
,,284,55730
,,285,55731
,,284,55732
,,283,55733
,,282,55734
,,283,55735
,,282,55736
,,281,55737
,,280,55738
,,279,55739
,,278,55740
,,277,55741
,,276,55742
,,277,55743
,,278,55744
,,279,55745
,,280,55746
,,281,55747
,,282,55748
,,283,55749
,,282,55750
,,283,55751
,,284,55752
,,285,55753
,,284,55754
,,283,55755
,,282,55756
,,281,55757
,,280,55758
,,281,55759
,,282,55760
,,283,55761
,,284,55762
,,285,55763
,,284,55764
,,285,55765
,,286,55766
,,287,55767
,,288,55768
,,289,55769
,,288,55770
,,287,55771
,,286,55772
,,285,55773
,,284,55774
,,283,55775
,,282,55776
,,281,55777
,,282,55778
,,281,55779
,,282,55780
,,283,55781
,,282,55782
,,283,55783
,,282,55784
,,281,55785
,,280,55786
,,279,55787
,,278,55788
,,279,55789
,,280,55790
,,281,55791
,,282,55792
,,283,55793
,,284,55794
,,283,55795
,,284,55796
,,285,55797
,,284,55798
,,283,55799
,,282,55800
,,283,55801
,,282,55802
,,281,55803
,,280,55804
,,281,55805
,,282,55806
,,283,55807
,,282,55808
,,283,55809
,,284,55810
,,285,55811
,,284,55812
,,285,55813
,,286,55814
,,287,55815
,,286,55816
,,285,55817
,,286,55818
,,287,55819
,,286,55820
,,285,55821
,,284,55822
,,283,55823
,,282,55824
,,281,55825
,,282,55826
,,283,55827
,,284,55828
,,283,55829
,,282,55830
,,283,55831
,,282,55832
,,281,55833
,,282,55834
,,281,55835
,,280,55836
,,279,55837
,,278,55838
,,277,55839
,,278,55840
,,279,55841
,,280,55842
,,281,55843
,,282,55844
,,281,55845
,,280,55846
,,281,55847
,,282,55848
,,283,55849
,,284,55850
,,285,55851
,,286,55852
,,287,55853
,,288,55854
,,287,55855
,,286,55856
,,287,55857
,,288,55858
,,289,55859
,,288,55860
,,287,55861
,,286,55862
,,285,55863
,,286,55864
,,285,55865
,,286,55866
,,287,55867
,,286,55868
,,287,55869
,,286,55870
,,285,55871
,,284,55872
,,285,55873
,,284,55874
,,283,55875
,,282,55876
,,283,55877
,,284,55878
,,285,55879
,,284,55880
,,283,55881
,,282,55882
,,281,55883
,,282,55884
,,281,55885
,,282,55886
,,283,55887
,,282,55888
,,283,55889
,,282,55890
,,281,55891
,,280,55892
,,279,55893
,,278,55894
,,279,55895
,,280,55896
,,281,55897
,,282,55898
,,283,55899
,,284,55900
,,285,55901
,,284,55902
,,285,55903
,,284,55904
,,283,55905
,,284,55906
,,285,55907
,,286,55908
,,285,55909
,,284,55910
,,285,55911
,,284,55912
,,283,55913
,,284,55914
,,283,55915
,,282,55916
,,283,55917
,,284,55918
,,285,55919
,,284,55920
,,283,55921
,,282,55922
,,281,55923
,,280,55924
,,281,55925
,,282,55926
,,283,55927
,,284,55928
,,283,55929
,,282,55930
,,283,55931
,,284,55932
,,285,55933
,,286,55934
,,287,55935
,,288,55936
,,289,55937
,,288,55938
,,287,55939
,,286,55940
,,285,55941
,,284,55942
,,285,55943
,,286,55944
,,287,55945
,,288,55946
,,289,55947
,,288,55948
,,287,55949
,,286,55950
,,287,55951
,,286,55952
,,285,55953
,,286,55954
,,285,55955
,,286,55956
,,287,55957
,,286,55958
,,285,55959
,,284,55960
,,283,55961
,,282,55962
,,281,55963
,,282,55964
,,283,55965
,,284,55966
,,285,55967
,,286,55968
,,287,55969
,,286,55970
,,285,55971
,,284,55972
,,285,55973
,,286,55974
,,287,55975
,,286,55976
,,285,55977
,,284,55978
,,283,55979
,,282,55980
,,283,55981
,,284,55982
,,283,55983
,,282,55984
,,281,55985
,,282,55986
,,283,55987
,,282,55988
,,283,55989
,,282,55990
,,281,55991
,,280,55992
,,279,55993
,,278,55994
,,277,55995
,,278,55996
,,279,55997
,,280,55998
,,281,55999
,,282,56000
,,283,56001
,,284,56002
,,285,56003
,,286,56004
,,287,56005
,,286,56006
,,285,56007
,,284,56008
,,285,56009
,,284,56010
,,283,56011
,,282,56012
,,283,56013
,,284,56014
,,285,56015
,,284,56016
,,283,56017
,,282,56018
,,281,56019
,,282,56020
,,283,56021
,,282,56022
,,283,56023
,,282,56024
,,281,56025
,,282,56026
,,283,56027
,,284,56028
,,283,56029
,,282,56030
,,283,56031
,,284,56032
,,283,56033
,,282,56034
,,281,56035
,,280,56036
,,281,56037
,,282,56038
,,283,56039
,,284,56040
,,285,56041
,,284,56042
,,283,56043
,,282,56044
,,283,56045
,,282,56046
,,281,56047
,,280,56048
,,279,56049
,,278,56050
,,279,56051
,,280,56052
,,281,56053
,,282,56054
,,283,56055
,,284,56056
,,285,56057
,,286,56058
,,287,56059
,,288,56060
,,287,56061
,,286,56062
,,287,56063
,,286,56064
,,285,56065
,,284,56066
,,285,56067
,,286,56068
,,285,56069
,,286,56070
,,285,56071
,,286,56072
,,287,56073
,,286,56074
,,285,56075
,,284,56076
,,283,56077
,,282,56078
,,283,56079
,,284,56080
,,285,56081
,,284,56082
,,285,56083
,,286,56084
,,285,56085
,,284,56086
,,283,56087
,,282,56088
,,281,56089
,,282,56090
,,283,56091
,,284,56092
,,285,56093
,,284,56094
,,283,56095
,,282,56096
,,283,56097
,,284,56098
,,285,56099
,,286,56100
,,285,56101
,,284,56102
,,285,56103
,,286,56104
,,285,56105
,,286,56106
,,287,56107
,,286,56108
,,285,56109
,,284,56110
,,283,56111
,,282,56112
,,281,56113
,,282,56114
,,283,56115
,,284,56116
,,285,56117
,,286,56118
,,287,56119
,,288,56120
,,289,56121
,,288,56122
,,287,56123
,,286,56124
,,287,56125
,,286,56126
,,285,56127
,,286,56128
,,287,56129
,,286,56130
,,285,56131
,,286,56132
,,285,56133
,,284,56134
,,285,56135
,,284,56136
,,283,56137
,,282,56138
,,283,56139
,,284,56140
,,285,56141
,,286,56142
,,287,56143
,,286,56144
,,285,56145
,,286,56146
,,287,56147
,,286,56148
,,285,56149
,,284,56150
,,285,56151
,,284,56152
,,283,56153
,,282,56154
,,281,56155
,,280,56156
,,281,56157
,,282,56158
,,283,56159
,,282,56160
,,283,56161
,,284,56162
,,285,56163
,,286,56164
,,287,56165
,,288,56166
,,289,56167
,,288,56168
,,289,56169
,,288,56170
,,287,56171
,,286,56172
,,285,56173
,,284,56174
,,285,56175
,,284,56176
,,283,56177
,,282,56178
,,281,56179
,,280,56180
,,279,56181
,,278,56182
,,277,56183
,,276,56184
,,275,56185
,,274,56186
,,275,56187
,,276,56188
,,277,56189
,,278,56190
,,279,56191
,,280,56192
,,281,56193
,,282,56194
,,283,56195
,,284,56196
,,285,56197
,,286,56198
,,285,56199
,,286,56200
,,287,56201
,,286,56202
,,287,56203
,,286,56204
,,285,56205
,,286,56206
,,285,56207
,,284,56208
,,285,56209
,,286,56210
,,287,56211
,,286,56212
,,285,56213
,,284,56214
,,283,56215
,,282,56216
,,283,56217
,,284,56218
,,285,56219
,,286,56220
,,287,56221
,,286,56222
,,287,56223
,,288,56224
,,289,56225
,,288,56226
,,287,56227
,,286,56228
,,285,56229
,,284,56230
,,285,56231
,,286,56232
,,287,56233
,,288,56234
,,287,56235
,,286,56236
,,287,56237
,,286,56238
,,285,56239
,,284,56240
,,283,56241
,,284,56242
,,285,56243
,,284,56244
,,285,56245
,,284,56246
,,283,56247
,,284,56248
,,285,56249
,,284,56250
,,285,56251
,,284,56252
,,283,56253
,,282,56254
,,281,56255
,,280,56256
,,281,56257
,,282,56258
,,283,56259
,,284,56260
,,285,56261
,,286,56262
,,287,56263
,,288,56264
,,288,56265
,,287,56266
,,286,56267
,,285,56268
,,284,56269
,,283,56270
,,282,56271
,,281,56272
,,280,56273
,,279,56274
,,280,56275
,,279,56276
,,280,56277
,,279,56278
,,278,56279
,,279,56280
,,280,56281
,,279,56282
,,278,56283
,,277,56284
,,276,56285
,,277,56286
,,278,56287
,,279,56288
,,280,56289
,,281,56290
,,280,56291
,,281,56292
,,282,56293
,,283,56294
,,282,56295
,,281,56296
,,280,56297
,,279,56298
,,278,56299
,,279,56300
,,280,56301
,,281,56302
,,280,56303
,,281,56304
,,280,56305
,,279,56306
,,278,56307
,,277,56308
,,278,56309
,,279,56310
,,278,56311
,,279,56312
,,278,56313
,,277,56314
,,278,56315
,,279,56316
,,278,56317
,,279,56318
,,278,56319
,,277,56320
,,276,56321
,,275,56322
,,274,56323
,,273,56324
,,274,56325
,,275,56326
,,276,56327
,,277,56328
,,278,56329
,,279,56330
,,278,56331
,,277,56332
,,276,56333
,,277,56334
,,276,56335
,,275,56336
,,274,56337
,,275,56338
,,276,56339
,,277,56340
,,278,56341
,,279,56342
,,280,56343
,,281,56344
,,282,56345
,,283,56346
,,282,56347
,,281,56348
,,280,56349
,,279,56350
,,278,56351
,,277,56352
,,276,56353
,,277,56354
,,278,56355
,,279,56356
,,278,56357
,,277,56358
,,276,56359
,,275,56360
,,274,56361
,,273,56362
,,274,56363
,,275,56364
,,276,56365
,,277,56366
,,278,56367
,,279,56368
,,280,56369
,,279,56370
,,278,56371
,,279,56372
,,278,56373
,,277,56374
,,278,56375
,,277,56376
,,278,56377
,,279,56378
,,278,56379
,,277,56380
,,276,56381
,,277,56382
,,278,56383
,,277,56384
,,276,56385
,,275,56386
,,274,56387
,,275,56388
,,276,56389
,,277,56390
,,278,56391
,,279,56392
,,278,56393
,,279,56394
,,280,56395
,,281,56396
,,282,56397
,,283,56398
,,282,56399
,,281,56400
,,280,56401
,,279,56402
,,278,56403
,,277,56404
,,278,56405
,,279,56406
,,278,56407
,,279,56408
,,278,56409
,,277,56410
,,278,56411
,,279,56412
,,280,56413
,,281,56414
,,280,56415
,,279,56416
,,278,56417
,,279,56418
,,280,56419
,,281,56420
,,282,56421
,,281,56422
,,280,56423
,,281,56424
,,282,56425
,,283,56426
,,282,56427
,,281,56428
,,280,56429
,,279,56430
,,278,56431
,,277,56432
,,276,56433
,,277,56434
,,278,56435
,,279,56436
,,278,56437
,,279,56438
,,278,56439
,,277,56440
,,276,56441
,,275,56442
,,274,56443
,,273,56444
,,272,56445
,,273,56446
,,274,56447
,,275,56448
,,276,56449
,,277,56450
,,278,56451
,,277,56452
,,276,56453
,,277,56454
,,278,56455
,,277,56456
,,276,56457
,,275,56458
,,274,56459
,,275,56460
,,276,56461
,,277,56462
,,276,56463
,,277,56464
,,278,56465
,,279,56466
,,278,56467
,,279,56468
,,280,56469
,,281,56470
,,280,56471
,,279,56472
,,280,56473
,,281,56474
,,280,56475
,,279,56476
,,278,56477
,,277,56478
,,276,56479
,,275,56480
,,276,56481
,,277,56482
,,278,56483
,,277,56484
,,276,56485
,,277,56486
,,276,56487
,,275,56488
,,276,56489
,,275,56490
,,274,56491
,,273,56492
,,272,56493
,,271,56494
,,270,56495
,,271,56496
,,272,56497
,,273,56498
,,274,56499
,,275,56500
,,276,56501
,,277,56502
,,278,56503
,,279,56504
,,278,56505
,,277,56506
,,278,56507
,,279,56508
,,278,56509
,,277,56510
,,278,56511
,,279,56512
,,278,56513
,,279,56514
,,278,56515
,,277,56516
,,276,56517
,,277,56518
,,278,56519
,,279,56520
,,278,56521
,,277,56522
,,276,56523
,,275,56524
,,274,56525
,,275,56526
,,276,56527
,,275,56528
,,276,56529
,,277,56530
,,276,56531
,,275,56532
,,276,56533
,,277,56534
,,276,56535
,,277,56536
,,276,56537
,,275,56538
,,274,56539
,,273,56540
,,272,56541
,,273,56542
,,274,56543
,,275,56544
,,276,56545
,,277,56546
,,278,56547
,,279,56548
,,278,56549
,,277,56550
,,278,56551
,,279,56552
,,278,56553
,,277,56554
,,276,56555
,,277,56556
,,278,56557
,,277,56558
,,276,56559
,,275,56560
,,274,56561
,,275,56562
,,276,56563
,,277,56564
,,278,56565
,,279,56566
,,280,56567
,,281,56568
,,282,56569
,,283,56570
,,284,56571
,,283,56572
,,282,56573
,,281,56574
,,280,56575
,,279,56576
,,278,56577
,,277,56578
,,276,56579
,,277,56580
,,276,56581
,,275,56582
,,276,56583
,,277,56584
,,278,56585
,,279,56586
,,280,56587
,,281,56588
,,282,56589
,,281,56590
,,280,56591
,,281,56592
,,280,56593
,,279,56594
,,280,56595
,,281,56596
,,282,56597
,,281,56598
,,280,56599
,,281,56600
,,282,56601
,,283,56602
,,282,56603
,,281,56604
,,280,56605
,,279,56606
,,280,56607
,,279,56608
,,278,56609
,,279,56610
,,278,56611
,,277,56612
,,276,56613
,,277,56614
,,276,56615
,,275,56616
,,276,56617
,,275,56618
,,274,56619
,,273,56620
,,272,56621
,,271,56622
,,272,56623
,,273,56624
,,274,56625
,,275,56626
,,276,56627
,,277,56628
,,278,56629
,,279,56630
,,280,56631
,,281,56632
,,282,56633
,,281,56634
,,280,56635
,,281,56636
,,282,56637
,,283,56638
,,282,56639
,,281,56640
,,280,56641
,,279,56642
,,280,56643
,,279,56644
,,280,56645
,,281,56646
,,280,56647
,,281,56648
,,280,56649
,,279,56650
,,278,56651
,,279,56652
,,278,56653
,,277,56654
,,276,56655
,,277,56656
,,276,56657
,,275,56658
,,276,56659
,,277,56660
,,278,56661
,,277,56662
,,276,56663
,,277,56664
,,278,56665
,,279,56666
,,278,56667
,,277,56668
,,276,56669
,,275,56670
,,276,56671
,,277,56672
,,276,56673
,,277,56674
,,276,56675
,,275,56676
,,274,56677
,,275,56678
,,274,56679
,,273,56680
,,272,56681
,,273,56682
,,274,56683
,,275,56684
,,274,56685
,,273,56686
,,272,56687
,,271,56688
,,272,56689
,,273,56690
,,274,56691
,,275,56692
,,276,56693
,,277,56694
,,276,56695
,,275,56696
,,276,56697
,,277,56698
,,276,56699
,,275,56700
,,274,56701
,,275,56702
,,276,56703
,,275,56704
,,274,56705
,,273,56706
,,272,56707
,,273,56708
,,274,56709
,,275,56710
,,276,56711
,,277,56712
,,278,56713
,,279,56714
,,280,56715
,,281,56716
,,280,56717
,,281,56718
,,280,56719
,,279,56720
,,280,56721
,,279,56722
,,280,56723
,,281,56724
,,280,56725
,,281,56726
,,282,56727
,,283,56728
,,282,56729
,,281,56730
,,280,56731
,,279,56732
,,278,56733
,,279,56734
,,280,56735
,,281,56736
,,282,56737
,,283,56738
,,282,56739
,,281,56740
,,280,56741
,,279,56742
,,278,56743
,,277,56744
,,276,56745
,,277,56746
,,276,56747
,,275,56748
,,276,56749
,,275,56750
,,276,56751
,,277,56752
,,276,56753
,,277,56754
,,278,56755
,,279,56756
,,278,56757
,,277,56758
,,276,56759
,,275,56760
,,274,56761
,,275,56762
,,276,56763
,,277,56764
,,278,56765
,,277,56766
,,276,56767
,,275,56768
,,274,56769
,,273,56770
,,272,56771
,,271,56772
,,270,56773
,,269,56774
,,268,56775
,,269,56776
,,270,56777
,,271,56778
,,272,56779
,,273,56780
,,274,56781
,,275,56782
,,276,56783
,,277,56784
,,278,56785
,,279,56786
,,280,56787
,,281,56788
,,282,56789
,,281,56790
,,280,56791
,,281,56792
,,280,56793
,,279,56794
,,280,56795
,,279,56796
,,280,56797
,,279,56798
,,278,56799
,,279,56800
,,280,56801
,,281,56802
,,282,56803
,,283,56804
,,282,56805
,,281,56806
,,280,56807
,,279,56808
,,278,56809
,,277,56810
,,276,56811
,,277,56812
,,278,56813
,,279,56814
,,280,56815
,,281,56816
,,280,56817
,,279,56818
,,278,56819
